10.000	
m		kPa
1.70  149.99923
1.80  149.99981
1.90  149.99996
2.00  149.99999
2.10  150.00000
2.20  150.00000
2.30  150.00000
2.40  150.00000
2.50  150.00000
2.60  150.00000
2.70  150.00000
2.80  150.00000
2.90  150.00000
3.00  149.99999
3.10  149.99996
3.20  149.99981
3.30  149.99923
3.40  149.99712
3.50  149.99020
3.60  149.96944
3.70  149.91235
3.80  149.76792
3.90  149.43094
4.00  148.70378
4.10  147.24944
4.20  144.54852
4.30  139.88331
4.40  132.37840
4.50  121.12103
4.60  105.36072
4.70  84.75108
4.80  59.56152
4.90  30.77345
5.00  0.00000
160.000	
m		kPa
0.00  0.00000
0.10  30.27711
0.20  58.66189
0.30  83.60610
0.40  104.14839
0.50  119.99529
0.60  131.44028
0.70  139.17338
0.80  144.05745
0.90  146.93779
1.00  148.52198
1.10  149.33340
1.20  149.71978
1.30  149.89051
1.40  149.96036
1.50  149.98674
1.60  149.99592
1.70  149.99885
1.80  149.99970
1.90  149.99993
2.00  149.99999
2.10  150.00000
2.20  150.00000
2.30  150.00000
2.40  150.00000
2.50  150.00000
2.60  150.00000
2.70  150.00000
2.80  150.00000
2.90  150.00000
3.00  149.99999
3.10  149.99993
3.20  149.99970
3.30  149.99885
3.40  149.99592
3.50  149.98674
3.60  149.96036
3.70  149.89051
3.80  149.71978
3.90  149.33340
4.00  148.52198
4.10  146.93779
4.20  144.05745
4.30  139.17338
4.40  131.44028
4.50  119.99529
4.60  104.14839
4.70  83.60610
4.80  58.66189
4.90  30.27711
5.00  0.00000
165.000	
m		kPa
0.00  0.00000
0.10  29.80403
0.20  57.80175
0.30  82.50562
0.40  102.97454
0.50  118.89482
0.60  130.51231
0.70  138.46112
0.80  143.55652
0.90  146.61375
1.00  148.32879
1.10  149.22714
1.20  149.66587
1.30  149.86529
1.40  149.94949
1.50  149.98244
1.60  149.99436
1.70  149.99833
1.80  149.99955
1.90  149.99989
2.00  149.99997
2.10  149.99999
2.20  150.00000
2.30  150.00000
2.40  150.00000
2.50  150.00000
2.60  150.00000
2.70  150.00000
2.80  150.00000
2.90  149.99999
3.00  149.99997
3.10  149.99989
3.20  149.99955
3.30  149.99833
3.40  149.99436
3.50  149.98244
3.60  149.94949
3.70  149.86529
3.80  149.66587
3.90  149.22714
4.00  148.32879
4.10  146.61375
4.20  143.55652
4.30  138.46112
4.40  130.51231
4.50  118.89482
4.60  102.97454
4.70  82.50562
4.80  57.80175
4.90  29.80403
5.00  0.00000
170.000	
m		kPa
0.00  0.00000
0.10  29.35245
0.20  56.97829
0.30  81.44688
0.40  101.83738
0.50  117.81912
0.60  129.59514
0.70  137.74777
0.80  143.04698
0.90  146.27820
1.00  148.12462
1.10  149.11224
1.20  149.60604
1.30  149.83649
1.40  149.93668
1.50  149.97718
1.60  149.99237
1.70  149.99764
1.80  149.99933
1.90  149.99982
2.00  149.99996
2.10  149.99999
2.20  150.00000
2.30  150.00000
2.40  150.00000
2.50  150.00000
2.60  150.00000
2.70  150.00000
2.80  150.00000
2.90  149.99999
3.00  149.99996
3.10  149.99982
3.20  149.99933
3.30  149.99764
3.40  149.99237
3.50  149.97718
3.60  149.93668
3.70  149.83649
3.80  149.60604
3.90  149.11224
4.00  148.12462
4.10  146.27820
4.20  143.04698
4.30  137.74777
4.40  129.59514
4.50  117.81912
4.60  101.83738
4.70  81.44688
4.80  56.97829
4.90  29.35245
5.00  0.00000
175.000	
m		kPa
0.00  0.00000
0.10  28.92080
0.20  56.18898
0.30  80.42736
0.40  100.73519
0.50  116.76769
0.60  128.68929
0.70  137.03441
0.80  142.52998
0.90  145.93200
1.00  147.90992
1.10  148.98878
1.20  149.54020
1.30  149.80392
1.40  149.92176
1.50  149.97086
1.60  149.98989
1.70  149.99675
1.80  149.99903
1.90  149.99973
2.00  149.99993
2.10  149.99998
2.20  150.00000
2.30  150.00000
2.40  150.00000
2.50  150.00000
2.60  150.00000
2.70  150.00000
2.80  150.00000
2.90  149.99998
3.00  149.99993
3.10  149.99973
3.20  149.99903
3.30  149.99675
3.40  149.98989
3.50  149.97086
3.60  149.92176
3.70  149.80392
3.80  149.54020
3.90  148.98878
4.00  147.90992
4.10  145.93200
4.20  142.52998
4.30  137.03441
4.40  128.68929
4.50  116.76769
4.60  100.73519
4.70  80.42736
4.80  56.18898
4.90  28.92080
5.00  0.00000
180.000	
m		kPa
0.00  0.00000
0.10  28.50764
0.20  55.43153
0.30  79.44472
0.40  99.66636
0.50  115.73997
0.60  127.79517
0.70  136.32203
0.80  142.00660
0.90  145.57598
1.00  147.68516
1.10  148.85692
1.20  149.46828
1.30  149.76745
1.40  149.90457
1.50  149.96334
1.60  149.98685
1.70  149.99560
1.80  149.99864
1.90  149.99961
2.00  149.99990
2.10  149.99997
2.20  149.99999
2.30  150.00000
2.40  150.00000
2.50  150.00000
2.60  150.00000
2.70  150.00000
2.80  149.99999
2.90  149.99997
3.00  149.99990
3.10  149.99961
3.20  149.99864
3.30  149.99560
3.40  149.98685
3.50  149.96334
3.60  149.90457
3.70  149.76745
3.80  149.46828
3.90  148.85692
4.00  147.68516
4.10  145.57598
4.20  142.00660
4.30  136.32203
4.40  127.79517
4.50  115.73997
4.60  99.66636
4.70  79.44472
4.80  55.43153
4.90  28.50764
5.00  0.00000
185.000	
m		kPa
0.00  0.00000
0.10  28.11170
0.20  54.70385
0.30  78.49683
0.40  98.62935
0.50  114.73537
0.60  126.91308
0.70  135.61146
0.80  141.47780
0.90  145.21093
1.00  147.45080
1.10  148.71682
1.20  149.39023
1.30  149.72694
1.40  149.88499
1.50  149.95453
1.60  149.98316
1.70  149.99417
1.80  149.99812
1.90  149.99944
2.00  149.99984
2.10  149.99996
2.20  149.99999
2.30  150.00000
2.40  150.00000
2.50  150.00000
2.60  150.00000
2.70  150.00000
2.80  149.99999
2.90  149.99996
3.00  149.99984
3.10  149.99944
3.20  149.99812
3.30  149.99417
3.40  149.98316
3.50  149.95453
3.60  149.88499
3.70  149.72694
3.80  149.39023
3.90  148.71682
4.00  147.45080
4.10  145.21093
4.20  141.47780
4.30  135.61146
4.40  126.91308
4.50  114.73537
4.60  98.62935
4.70  78.49683
4.80  54.70385
4.90  28.11170
5.00  0.00000
190.000	
m		kPa
0.00  0.00000
0.10  27.73181
0.20  54.00406
0.30  77.58172
0.40  97.62272
0.50  113.75329
0.60  126.04325
0.70  134.90345
0.80  140.94449
0.90  144.83761
1.00  147.20734
1.10  148.56867
1.20  149.30606
1.30  149.68227
1.40  149.86286
1.50  149.94430
1.60  149.97875
1.70  149.99241
1.80  149.99746
1.90  149.99921
2.00  149.99977
2.10  149.99994
2.20  149.99998
2.30  150.00000
2.40  150.00000
2.50  150.00000
2.60  150.00000
2.70  150.00000
2.80  149.99998
2.90  149.99994
3.00  149.99977
3.10  149.99921
3.20  149.99746
3.30  149.99241
3.40  149.97875
3.50  149.94430
3.60  149.86286
3.70  149.68227
3.80  149.30606
3.90  148.56867
4.00  147.20734
4.10  144.83761
4.20  140.94449
4.30  134.90345
4.40  126.04325
4.50  113.75329
4.60  97.62272
4.70  77.58172
4.80  54.00406
4.90  27.73181
5.00  0.00000
195.000	
m		kPa
0.00  0.00000
0.10  27.36692
0.20  53.33041
0.30  76.69755
0.40  96.64511
0.50  112.79314
0.60  125.18581
0.70  134.19866
0.80  140.40751
0.90  144.45676
1.00  146.95524
1.10  148.41268
1.20  149.21576
1.30  149.63337
1.40  149.83807
1.50  149.93255
1.60  149.97355
1.70  149.99026
1.80  149.99664
1.90  149.99891
2.00  149.99967
2.10  149.99991
2.20  149.99998
2.30  149.99999
2.40  150.00000
2.50  150.00000
2.60  150.00000
2.70  149.99999
2.80  149.99998
2.90  149.99991
3.00  149.99967
3.10  149.99891
3.20  149.99664
3.30  149.99026
3.40  149.97355
3.50  149.93255
3.60  149.83807
3.70  149.63337
3.80  149.21576
3.90  148.41268
4.00  146.95524
4.10  144.45676
4.20  140.40751
4.30  134.19866
4.40  125.18581
4.50  112.79314
4.60  96.64511
4.70  76.69755
4.80  53.33041
4.90  27.36692
5.00  0.00000
200.000	
m		kPa
0.00  0.00000
0.10  27.01606
0.20  52.68133
0.30  75.84266
0.40  95.69523
0.50  111.85430
0.60  124.34085
0.70  133.49766
0.80  139.86761
0.90  144.06907
1.00  146.69498
1.10  148.24909
1.20  149.11939
1.30  149.58014
1.40  149.81052
1.50  149.91918
1.60  149.96748
1.70  149.98768
1.80  149.99561
1.90  149.99853
2.00  149.99954
2.10  149.99987
2.20  149.99996
2.30  149.99999
2.40  150.00000
2.50  150.00000
2.60  150.00000
2.70  149.99999
2.80  149.99996
2.90  149.99987
3.00  149.99954
3.10  149.99853
3.20  149.99561
3.30  149.98768
3.40  149.96748
3.50  149.91918
3.60  149.81052
3.70  149.58014
3.80  149.11939
3.90  148.24909
4.00  146.69498
4.10  144.06907
4.20  139.86761
4.30  133.49766
4.40  124.34085
4.50  111.85430
4.60  95.69523
4.70  75.84266
4.80  52.68133
4.90  27.01606
5.00  0.00000
205.000	
m		kPa
0.00  0.00000
0.10  26.67836
0.20  52.05534
0.30  75.01547
0.40  94.77185
0.50  110.93617
0.60  123.50842
0.70  132.80095
0.80  139.32549
0.90  143.67518
1.00  146.42703
1.10  148.07814
1.20  149.01701
1.30  149.52255
1.40  149.78009
1.50  149.90409
1.60  149.96045
1.70  149.98461
1.80  149.99436
1.90  149.99805
2.00  149.99937
2.10  149.99981
2.20  149.99995
2.30  149.99999
2.40  150.00000
2.50  150.00000
2.60  150.00000
2.70  149.99999
2.80  149.99995
2.90  149.99981
3.00  149.99937
3.10  149.99805
3.20  149.99436
3.30  149.98461
3.40  149.96045
3.50  149.90409
3.60  149.78009
3.70  149.52255
3.80  149.01701
3.90  148.07814
4.00  146.42703
4.10  143.67518
4.20  139.32549
4.30  132.80095
4.40  123.50842
4.50  110.93617
4.60  94.77185
4.70  75.01547
4.80  52.05534
4.90  26.67836
5.00  0.00000
210.000	
m		kPa
0.00  0.00000
0.10  26.35302
0.20  51.45113
0.30  74.21453
0.40  93.87384
0.50  110.03815
0.60  122.68849
0.70  132.10895
0.80  138.78178
0.90  143.27572
1.00  146.15185
1.10  147.90008
1.20  148.90867
1.30  149.46055
1.40  149.74670
1.50  149.88718
1.60  149.95240
1.70  149.98101
1.80  149.99285
1.90  149.99746
2.00  149.99915
2.10  149.99973
2.20  149.99992
2.30  149.99998
2.40  149.99999
2.50  150.00000
2.60  149.99999
2.70  149.99998
2.80  149.99992
2.90  149.99973
3.00  149.99915
3.10  149.99746
3.20  149.99285
3.30  149.98101
3.40  149.95240
3.50  149.88718
3.60  149.74670
3.70  149.46055
3.80  148.90867
3.90  147.90008
4.00  146.15185
4.10  143.27572
4.20  138.78178
4.30  132.10895
4.40  122.68849
4.50  110.03815
4.60  93.87384
4.70  74.21453
4.80  51.45113
4.90  26.35302
5.00  0.00000
215.000	
m		kPa
0.00  0.00000
0.10  26.03929
0.20  50.86745
0.30  73.43851
0.40  93.00009
0.50  109.15966
0.60  121.88102
0.70  131.42204
0.80  138.23706
0.90  142.87127
1.00  145.86987
1.10  147.71517
1.20  148.79449
1.30  149.39412
1.40  149.71028
1.50  149.86837
1.60  149.94325
1.70  149.97682
1.80  149.99104
1.90  149.99673
2.00  149.99887
2.10  149.99964
2.20  149.99989
2.30  149.99997
2.40  149.99999
2.50  150.00000
2.60  149.99999
2.70  149.99997
2.80  149.99989
2.90  149.99964
3.00  149.99887
3.10  149.99673
3.20  149.99104
3.30  149.97682
3.40  149.94325
3.50  149.86837
3.60  149.71028
3.70  149.39412
3.80  148.79449
3.90  147.71517
4.00  145.86987
4.10  142.87127
4.20  138.23706
4.30  131.42204
4.40  121.88102
4.50  109.15966
4.60  93.00009
4.70  73.43851
4.80  50.86745
4.90  26.03929
5.00  0.00000
220.000	
m		kPa
0.00  0.00000
0.10  25.73651
0.20  50.30318
0.30  72.68614
0.40  92.14959
0.50  108.30011
0.60  121.08593
0.70  130.74054
0.80  137.69186
0.90  142.46237
1.00  145.58155
1.10  147.52368
1.20  148.67457
1.30  149.32325
1.40  149.67076
1.50  149.84757
1.60  149.93292
1.70  149.97198
1.80  149.98891
1.90  149.99584
2.00  149.99853
2.10  149.99951
2.20  149.99985
2.30  149.99995
2.40  149.99999
2.50  149.99999
2.60  149.99999
2.70  149.99995
2.80  149.99985
2.90  149.99951
3.00  149.99853
3.10  149.99584
3.20  149.98891
3.30  149.97198
3.40  149.93292
3.50  149.84757
3.60  149.67076
3.70  149.32325
3.80  148.67457
3.90  147.52368
4.00  145.58155
4.10  142.46237
4.20  137.69186
4.30  130.74054
4.40  121.08593
4.50  108.30011
4.60  92.14959
4.70  72.68614
4.80  50.30318
4.90  25.73651
5.00  0.00000
225.000	
m		kPa
0.00  0.00000
0.10  25.44405
0.20  49.75725
0.30  71.95626
0.40  91.32136
0.50  107.45893
0.60  120.30313
0.70  130.06472
0.80  137.14665
0.90  142.04953
1.00  145.28728
1.10  147.32587
1.20  148.54902
1.30  149.24796
1.40  149.62809
1.50  149.82470
1.60  149.92135
1.70  149.96645
1.80  149.98641
1.90  149.99478
2.00  149.99810
2.10  149.99935
2.20  149.99979
2.30  149.99994
2.40  149.99998
2.50  149.99999
2.60  149.99998
2.70  149.99994
2.80  149.99979
2.90  149.99935
3.00  149.99810
3.10  149.99478
3.20  149.98641
3.30  149.96645
3.40  149.92135
3.50  149.82470
3.60  149.62809
3.70  149.24796
3.80  148.54902
3.90  147.32587
4.00  145.28728
4.10  142.04953
4.20  137.14665
4.30  130.06472
4.40  120.30313
4.50  107.45893
4.60  91.32136
4.70  71.95626
4.80  49.75725
4.90  25.44405
5.00  0.00000
230.000	
m		kPa
0.00  0.00000
0.10  25.16134
0.20  49.22870
0.30  71.24778
0.40  90.51448
0.50  106.63559
0.60  119.53248
0.70  129.39480
0.80  136.60189
0.90  141.63325
1.00  144.98749
1.10  147.12201
1.20  148.41797
1.30  149.16826
1.40  149.58221
1.50  149.79971
1.60  149.90846
1.70  149.96016
1.80  149.98351
1.90  149.99352
2.00  149.99758
2.10  149.99915
2.20  149.99971
2.30  149.99991
2.40  149.99997
2.50  149.99999
2.60  149.99997
2.70  149.99991
2.80  149.99971
2.90  149.99915
3.00  149.99758
3.10  149.99352
3.20  149.98351
3.30  149.96016
3.40  149.90846
3.50  149.79971
3.60  149.58221
3.70  149.16826
3.80  148.41797
3.90  147.12201
4.00  144.98749
4.10  141.63325
4.20  136.60189
4.30  129.39480
4.40  119.53248
4.50  106.63559
4.60  90.51448
4.70  71.24778
4.80  49.22870
4.90  25.16134
5.00  0.00000
235.000	
m		kPa
0.00  0.00000
0.10  24.88784
0.20  48.71663
0.30  70.55969
0.40  89.72808
0.50  105.82953
0.60  118.77384
0.70  128.73099
0.80  136.05796
0.90  141.21397
1.00  144.68256
1.10  146.91237
1.20  148.28155
1.30  149.08417
1.40  149.53310
1.50  149.77252
1.60  149.89420
1.70  149.95307
1.80  149.98018
1.90  149.99203
2.00  149.99696
2.10  149.99890
2.20  149.99962
2.30  149.99988
2.40  149.99996
2.50  149.99998
2.60  149.99996
2.70  149.99988
2.80  149.99962
2.90  149.99890
3.00  149.99696
3.10  149.99203
3.20  149.98018
3.30  149.95307
3.40  149.89420
3.50  149.77252
3.60  149.53310
3.70  149.08417
3.80  148.28155
3.90  146.91237
4.00  144.68256
4.10  141.21397
4.20  136.05796
4.30  128.73099
4.40  118.77384
4.50  105.82953
4.60  89.72808
4.70  70.55969
4.80  48.71663
4.90  24.88784
5.00  0.00000
240.000	
m		kPa
0.00  0.00000
0.10  24.62308
0.20  48.22020
0.30  69.89102
0.40  88.96134
0.50  105.04025
0.60  118.02705
0.70  128.07345
0.80  135.51522
0.90  140.79212
1.00  144.37287
1.10  146.69721
1.20  148.13991
1.30  148.99575
1.40  149.48072
1.50  149.74309
1.60  149.87850
1.70  149.94513
1.80  149.97636
1.90  149.99030
2.00  149.99621
2.10  149.99859
2.20  149.99950
2.30  149.99983
2.40  149.99994
2.50  149.99997
2.60  149.99994
2.70  149.99983
2.80  149.99950
2.90  149.99859
3.00  149.99621
3.10  149.99030
3.20  149.97636
3.30  149.94513
3.40  149.87850
3.50  149.74309
3.60  149.48072
3.70  148.99575
3.80  148.13991
3.90  146.69721
4.00  144.37287
4.10  140.79212
4.20  135.51522
4.30  128.07345
4.40  118.02705
4.50  105.04025
4.60  88.96134
4.70  69.89102
4.80  48.22020
4.90  24.62308
5.00  0.00000
245.000	
m		kPa
0.00  0.00000
0.10  24.36659
0.20  47.73862
0.30  69.24090
0.40  88.21349
0.50  104.26722
0.60  117.29195
0.70  127.42229
0.80  134.97400
0.90  140.36808
1.00  144.05876
1.10  146.47680
1.20  147.99319
1.30  148.90303
1.40  149.42507
1.50  149.71135
1.60  149.86130
1.70  149.93628
1.80  149.97204
1.90  149.98829
2.00  149.99533
2.10  149.99823
2.20  149.99936
2.30  149.99978
2.40  149.99992
2.50  149.99996
2.60  149.99992
2.70  149.99978
2.80  149.99936
2.90  149.99823
3.00  149.99533
3.10  149.98829
3.20  149.97204
3.30  149.93628
3.40  149.86130
3.50  149.71135
3.60  149.42507
3.70  148.90303
3.80  147.99319
3.90  146.47680
4.00  144.05876
4.10  140.36808
4.20  134.97400
4.30  127.42229
4.40  117.29195
4.50  104.26722
4.60  88.21349
4.70  69.24090
4.80  47.73862
4.90  24.36659
5.00  0.00000
250.000	
m		kPa
0.00  0.00000
0.10  24.11795
0.20  47.27118
0.30  68.60848
0.40  87.48377
0.50  103.50997
0.60  116.56835
0.70  126.77763
0.80  134.43459
0.90  139.94223
1.00  143.74060
1.10  146.25139
1.20  147.84156
1.30  148.80608
1.40  149.36613
1.50  149.67727
1.60  149.84256
1.70  149.92648
1.80  149.96716
1.90  149.98599
2.00  149.99429
2.10  149.99778
2.20  149.99918
2.30  149.99971
2.40  149.99989
2.50  149.99994
2.60  149.99989
2.70  149.99971
2.80  149.99918
2.90  149.99778
3.00  149.99429
3.10  149.98599
3.20  149.96716
3.30  149.92648
3.40  149.84256
3.50  149.67727
3.60  149.36613
3.70  148.80608
3.80  147.84156
3.90  146.25139
4.00  143.74060
4.10  139.94223
4.20  134.43459
4.30  126.77763
4.40  116.56835
4.50  103.50997
4.60  87.48377
4.70  68.60848
4.80  47.27118
4.90  24.11795
5.00  0.00000
255.000	
m		kPa
0.00  0.00000
0.10  23.87677
0.20  46.81720
0.30  67.99298
0.40  86.77150
0.50  102.76802
0.60  115.85608
0.70  126.13955
0.80  133.89726
0.90  139.51491
1.00  143.41871
1.10  146.02123
1.20  147.68515
1.30  148.70496
1.40  149.30390
1.50  149.64081
1.60  149.82222
1.70  149.91567
1.80  149.96170
1.90  149.98336
2.00  149.99309
2.10  149.99726
2.20  149.99896
2.30  149.99962
2.40  149.99986
2.50  149.99992
2.60  149.99986
2.70  149.99962
2.80  149.99896
2.90  149.99726
3.00  149.99309
3.10  149.98336
3.20  149.96170
3.30  149.91567
3.40  149.82222
3.50  149.64081
3.60  149.30390
3.70  148.70496
3.80  147.68515
3.90  146.02123
4.00  143.41871
4.10  139.51491
4.20  133.89726
4.30  126.13955
4.40  115.85608
4.50  102.76802
4.60  86.77150
4.70  67.99298
4.80  46.81720
4.90  23.87677
5.00  0.00000
260.000	
m		kPa
0.00  0.00000
0.10  23.64269
0.20  46.37604
0.30  67.39366
0.40  86.07600
0.50  102.04090
0.60  115.15493
0.70  125.50811
0.80  133.36225
0.90  139.08645
1.00  143.09339
1.10  145.78658
1.20  147.52412
1.30  148.59974
1.40  149.23839
1.50  149.60193
1.60  149.80023
1.70  149.90381
1.80  149.95561
1.90  149.98038
2.00  149.99170
2.10  149.99664
2.20  149.99870
2.30  149.99952
2.40  149.99981
2.50  149.99989
2.60  149.99981
2.70  149.99952
2.80  149.99870
2.90  149.99664
3.00  149.99170
3.10  149.98038
3.20  149.95561
3.30  149.90381
3.40  149.80023
3.50  149.60193
3.60  149.23839
3.70  148.59974
3.80  147.52412
3.90  145.78658
4.00  143.09339
4.10  139.08645
4.20  133.36225
4.30  125.50811
4.40  115.15493
4.50  102.04090
4.60  86.07600
4.70  67.39366
4.80  46.37604
4.90  23.64269
5.00  0.00000
265.000	
m		kPa
0.00  0.00000
0.10  23.41535
0.20  45.94711
0.30  66.80984
0.40  85.39664
0.50  101.32818
0.60  114.46472
0.70  124.88335
0.80  132.82976
0.90  138.65713
1.00  142.76495
1.10  145.54767
1.20  147.35864
1.30  148.49050
1.40  149.16962
1.50  149.56062
1.60  149.77655
1.70  149.89086
1.80  149.94885
1.90  149.97701
2.00  149.99011
2.10  149.99592
2.20  149.99839
2.30  149.99939
2.40  149.99976
2.50  149.99985
2.60  149.99976
2.70  149.99939
2.80  149.99839
2.90  149.99592
3.00  149.99011
3.10  149.97701
3.20  149.94885
3.30  149.89086
3.40  149.77655
3.50  149.56062
3.60  149.16962
3.70  148.49050
3.80  147.35864
3.90  145.54767
4.00  142.76495
4.10  138.65713
4.20  132.82976
4.30  124.88335
4.40  114.46472
4.50  101.32818
4.60  85.39664
4.70  66.80984
4.80  45.94711
4.90  23.41535
5.00  0.00000
270.000	
m		kPa
0.00  0.00000
0.10  23.19445
0.20  45.52985
0.30  66.24086
0.40  84.73283
0.50  100.62943
0.60  113.78524
0.70  124.26530
0.80  132.30000
0.90  138.22725
1.00  142.43368
1.10  145.30473
1.20  147.18886
1.30  148.37731
1.40  149.09759
1.50  149.51685
1.60  149.75115
1.70  149.87678
1.80  149.94139
1.90  149.97325
2.00  149.98829
2.10  149.99509
2.20  149.99802
2.30  149.99923
2.40  149.99969
2.50  149.99981
2.60  149.99969
2.70  149.99923
2.80  149.99802
2.90  149.99509
3.00  149.98829
3.10  149.97325
3.20  149.94139
3.30  149.87678
3.40  149.75115
3.50  149.51685
3.60  149.09759
3.70  148.37731
3.80  147.18886
3.90  145.30473
4.00  142.43368
4.10  138.22725
4.20  132.30000
4.30  124.26530
4.40  113.78524
4.50  100.62943
4.60  84.73283
4.70  66.24086
4.80  45.52985
4.90  23.19445
5.00  0.00000
275.000	
m		kPa
0.00  0.00000
0.10  22.97969
0.20  45.12375
0.30  65.68610
0.40  84.08398
0.50  99.94423
0.60  113.11630
0.70  123.65396
0.80  131.77314
0.90  137.79704
1.00  142.09983
1.10  145.05800
1.20  147.01494
1.30  148.26027
1.40  149.02234
1.50  149.47061
1.60  149.72398
1.70  149.86153
1.80  149.93320
1.90  149.96904
2.00  149.98623
2.10  149.99412
2.20  149.99759
2.30  149.99904
2.40  149.99960
2.50  149.99975
2.60  149.99960
2.70  149.99904
2.80  149.99759
2.90  149.99412
3.00  149.98623
3.10  149.96904
3.20  149.93320
3.30  149.86153
3.40  149.72398
3.50  149.47061
3.60  149.02234
3.70  148.26027
3.80  147.01494
3.90  145.05800
4.00  142.09983
4.10  137.79704
4.20  131.77314
4.30  123.65396
4.40  113.11630
4.50  99.94423
4.60  84.08398
4.70  65.68610
4.80  45.12375
4.90  22.97969
5.00  0.00000
280.000	
m		kPa
0.00  0.00000
0.10  22.77078
0.20  44.72832
0.30  65.14498
0.40  83.44957
0.50  99.27219
0.60  112.45770
0.70  123.04934
0.80  131.24932
0.90  137.36676
1.00  141.76368
1.10  144.80769
1.20  146.83704
1.30  148.13945
1.40  148.94389
1.50  149.42188
1.60  149.69502
1.70  149.84506
1.80  149.92424
1.90  149.96438
2.00  149.98390
2.10  149.99301
2.20  149.99709
2.30  149.99882
2.40  149.99950
2.50  149.99968
2.60  149.99950
2.70  149.99882
2.80  149.99709
2.90  149.99301
3.00  149.98390
3.10  149.96438
3.20  149.92424
3.30  149.84506
3.40  149.69502
3.50  149.42188
3.60  148.94389
3.70  148.13945
3.80  146.83704
